mode,type,key,latency_ms,status,stale,version,rw_interval_ms
w3r3,read,key3,81.00,404,false,0,-1.00
w3r3,read,key39,81.00,404,false,0,-1.00
w3r3,read,key3,83.00,404,false,0,-1.00
w3r3,read,key39,83.00,404,false,0,-1.00
w3r3,read,key39,87.00,404,false,0,-1.00
w3r3,read,key39,88.00,404,false,0,-1.00
w3r3,read,key3,88.00,404,false,0,-1.00
w3r3,read,key3,92.00,404,false,0,-1.00
w3r3,read,key39,93.00,404,false,0,-1.00
w3r3,read,key39,93.00,404,false,0,-1.00
w3r3,read,key45,55.00,404,false,0,-1.00
w3r3,read,key25,57.00,404,false,0,-1.00
w3r3,read,key45,56.00,404,false,0,-1.00
w3r3,read,key25,60.00,404,false,0,-1.00
w3r3,read,key45,58.00,404,false,0,-1.00
w3r3,read,key25,58.00,404,false,0,-1.00
w3r3,read,key45,61.00,404,false,0,-1.00
w3r3,read,key45,58.00,404,false,0,-1.00
w3r3,read,key25,60.00,404,false,0,-1.00
w3r3,read,key45,58.00,404,false,0,-1.00
w3r3,read,key6,55.00,404,false,0,-1.00
w3r3,read,key6,55.00,404,false,0,-1.00
w3r3,read,key56,59.00,404,false,0,-1.00
w3r3,read,key56,57.00,404,false,0,-1.00
w3r3,read,key56,59.00,404,false,0,-1.00
w3r3,read,key6,61.00,404,false,0,-1.00
w3r3,read,key6,56.00,404,false,0,-1.00
w3r3,read,key6,57.00,404,false,0,-1.00
w3r3,read,key6,63.00,404,false,0,-1.00
w3r3,read,key56,61.00,404,false,0,-1.00
w3r3,read,key90,55.00,404,false,0,-1.00
w3r3,read,key90,57.00,404,false,0,-1.00
w3r3,read,key25,56.00,404,false,0,-1.00
w3r3,read,key25,54.00,404,false,0,-1.00
w3r3,read,key25,57.00,404,false,0,-1.00
w3r3,read,key90,57.00,404,false,0,-1.00
w3r3,read,key90,59.00,404,false,0,-1.00
w3r3,read,key90,61.00,404,false,0,-1.00
w3r3,read,key25,58.00,404,false,0,-1.00
w3r3,read,key90,61.00,404,false,0,-1.00
w3r3,read,key81,55.00,404,false,0,-1.00
w3r3,read,key81,54.00,404,false,0,-1.00
w3r3,read,key64,57.00,404,false,0,-1.00
w3r3,read,key64,57.00,404,false,0,-1.00
w3r3,read,key81,55.00,404,false,0,-1.00
w3r3,read,key64,58.00,404,false,0,-1.00
w3r3,read,key81,56.00,404,false,0,-1.00
w3r3,read,key81,58.00,404,false,0,-1.00
w3r3,read,key81,56.00,404,false,0,-1.00
w3r3,read,key64,58.00,404,false,0,-1.00
w3r3,read,key31,56.00,404,false,0,-1.00
w3r3,read,key31,59.00,404,false,0,-1.00
w3r3,read,key20,58.00,404,false,0,-1.00
w3r3,read,key20,57.00,404,false,0,-1.00
w3r3,read,key20,55.00,404,false,0,-1.00
w3r3,read,key31,58.00,404,false,0,-1.00
w3r3,read,key31,59.00,404,false,0,-1.00
w3r3,read,key31,63.00,404,false,0,-1.00
w3r3,read,key31,60.00,404,false,0,-1.00
w3r3,read,key20,61.00,404,false,0,-1.00
w3r3,read,key45,57.00,404,false,0,-1.00
w3r3,read,key45,56.00,404,false,0,-1.00
w3r3,read,key25,55.00,404,false,0,-1.00
w3r3,read,key25,55.00,404,false,0,-1.00
w3r3,read,key25,55.00,404,false,0,-1.00
w3r3,read,key45,54.00,404,false,0,-1.00
w3r3,read,key45,57.00,404,false,0,-1.00
w3r3,read,key45,56.00,404,false,0,-1.00
w3r3,read,key25,56.00,404,false,0,-1.00
w3r3,read,key45,58.00,404,false,0,-1.00
w3r3,read,key98,54.00,404,false,0,-1.00
w3r3,read,key98,54.00,404,false,0,-1.00
w3r3,read,key11,54.00,404,false,0,-1.00
w3r3,read,key11,55.00,404,false,0,-1.00
w3r3,read,key11,54.00,404,false,0,-1.00
w3r3,read,key98,53.00,404,false,0,-1.00
w3r3,read,key98,55.00,404,false,0,-1.00
w3r3,read,key98,54.00,404,false,0,-1.00
w3r3,read,key11,55.00,404,false,0,-1.00
w3r3,read,key98,58.00,404,false,0,-1.00
w3r3,read,key51,54.00,404,false,0,-1.00
w3r3,read,key51,54.00,404,false,0,-1.00
w3r3,read,key39,55.00,404,false,0,-1.00
w3r3,read,key39,57.00,404,false,0,-1.00
w3r3,read,key39,56.00,404,false,0,-1.00
w3r3,read,key51,56.00,404,false,0,-1.00
w3r3,read,key51,54.00,404,false,0,-1.00
w3r3,read,key51,55.00,404,false,0,-1.00
w3r3,read,key51,54.00,404,false,0,-1.00
w3r3,read,key39,58.00,404,false,0,-1.00
w3r3,read,key16,55.00,404,false,0,-1.00
w3r3,read,key16,55.00,404,false,0,-1.00
w3r3,read,key22,56.00,404,false,0,-1.00
w3r3,read,key22,56.00,404,false,0,-1.00
w3r3,read,key22,55.00,404,false,0,-1.00
w3r3,read,key16,56.00,404,false,0,-1.00
w3r3,read,key16,55.00,404,false,0,-1.00
w3r3,read,key16,55.00,404,false,0,-1.00
w3r3,read,key16,55.00,404,false,0,-1.00
w3r3,read,key22,56.00,404,false,0,-1.00
w3r3,read,key96,53.00,404,false,0,-1.00
w3r3,read,key96,54.00,404,false,0,-1.00
w3r3,read,key85,55.00,404,false,0,-1.00
w3r3,read,key85,55.00,404,false,0,-1.00
w3r3,read,key85,54.00,404,false,0,-1.00
w3r3,read,key96,54.00,404,false,0,-1.00
w3r3,read,key96,54.00,404,false,0,-1.00
w3r3,read,key96,55.00,404,false,0,-1.00
w3r3,read,key96,56.00,404,false,0,-1.00
w3r3,read,key85,54.00,404,false,0,-1.00
w3r3,read,key15,55.00,404,false,0,-1.00
w3r3,read,key15,54.00,404,false,0,-1.00
w3r3,read,key11,57.00,404,false,0,-1.00
w3r3,read,key11,57.00,404,false,0,-1.00
w3r3,read,key15,55.00,404,false,0,-1.00
w3r3,read,key11,57.00,404,false,0,-1.00
w3r3,read,key15,56.00,404,false,0,-1.00
w3r3,read,key15,54.00,404,false,0,-1.00
w3r3,read,key15,56.00,404,false,0,-1.00
w3r3,read,key11,56.00,404,false,0,-1.00
w3r3,read,key22,58.00,404,false,0,-1.00
w3r3,read,key22,59.00,404,false,0,-1.00
w3r3,read,key28,56.00,404,false,0,-1.00
w3r3,read,key28,57.00,404,false,0,-1.00
w3r3,read,key28,58.00,404,false,0,-1.00
w3r3,read,key22,58.00,404,false,0,-1.00
w3r3,read,key22,60.00,404,false,0,-1.00
w3r3,read,key22,62.00,404,false,0,-1.00
w3r3,read,key28,57.00,404,false,0,-1.00
w3r3,read,key22,61.00,404,false,0,-1.00
w3r3,read,key27,55.00,404,false,0,-1.00
w3r3,read,key27,54.00,404,false,0,-1.00
w3r3,read,key49,59.00,404,false,0,-1.00
w3r3,read,key49,59.00,404,false,0,-1.00
w3r3,read,key27,55.00,404,false,0,-1.00
w3r3,read,key49,59.00,404,false,0,-1.00
w3r3,read,key27,55.00,404,false,0,-1.00
w3r3,read,key27,57.00,404,false,0,-1.00
w3r3,read,key27,55.00,404,false,0,-1.00
w3r3,read,key49,60.00,404,false,0,-1.00
w3r3,read,key51,54.00,404,false,0,-1.00
w3r3,read,key51,54.00,404,false,0,-1.00
w3r3,read,key36,51.00,404,false,0,-1.00
w3r3,read,key36,54.00,404,false,0,-1.00
w3r3,read,key51,55.00,404,false,0,-1.00
w3r3,read,key36,53.00,404,false,0,-1.00
w3r3,read,key51,54.00,404,false,0,-1.00
w3r3,read,key51,55.00,404,false,0,-1.00
w3r3,read,key51,54.00,404,false,0,-1.00
w3r3,read,key36,57.00,404,false,0,-1.00
w3r3,read,key41,54.00,404,false,0,-1.00
w3r3,read,key41,54.00,404,false,0,-1.00
w3r3,read,key29,57.00,404,false,0,-1.00
w3r3,read,key29,58.00,404,false,0,-1.00
w3r3,read,key41,54.00,404,false,0,-1.00
w3r3,read,key29,57.00,404,false,0,-1.00
w3r3,read,key41,57.00,404,false,0,-1.00
w3r3,read,key41,54.00,404,false,0,-1.00
w3r3,read,key41,54.00,404,false,0,-1.00
w3r3,read,key29,56.00,404,false,0,-1.00
w3r3,read,key93,54.00,404,false,0,-1.00
w3r3,read,key93,55.00,404,false,0,-1.00
w3r3,read,key18,55.00,404,false,0,-1.00
w3r3,read,key18,56.00,404,false,0,-1.00
w3r3,read,key93,56.00,404,false,0,-1.00
w3r3,read,key18,55.00,404,false,0,-1.00
w3r3,read,key93,55.00,404,false,0,-1.00
w3r3,read,key93,54.00,404,false,0,-1.00
w3r3,read,key93,55.00,404,false,0,-1.00
w3r3,read,key18,56.00,404,false,0,-1.00
w3r3,read,key64,54.00,404,false,0,-1.00
w3r3,read,key64,55.00,404,false,0,-1.00
w3r3,read,key90,56.00,404,false,0,-1.00
w3r3,read,key90,54.00,404,false,0,-1.00
w3r3,read,key64,57.00,404,false,0,-1.00
w3r3,read,key90,56.00,404,false,0,-1.00
w3r3,read,key64,54.00,404,false,0,-1.00
w3r3,read,key64,56.00,404,false,0,-1.00
w3r3,read,key64,55.00,404,false,0,-1.00
w3r3,read,key90,54.00,404,false,0,-1.00
w3r3,read,key41,56.00,404,false,0,-1.00
w3r3,read,key41,56.00,404,false,0,-1.00
w3r3,read,key41,55.00,404,false,0,-1.00
w3r3,read,key41,55.00,404,false,0,-1.00
w3r3,read,key41,58.00,404,false,0,-1.00
w3r3,read,key41,55.00,404,false,0,-1.00
w3r3,read,key41,59.00,404,false,0,-1.00
w3r3,read,key41,57.00,404,false,0,-1.00
w3r3,read,key41,56.00,404,false,0,-1.00
w3r3,read,key41,55.00,404,false,0,-1.00
w3r3,read,key30,55.00,404,false,0,-1.00
w3r3,read,key30,55.00,404,false,0,-1.00
w3r3,read,key30,54.00,404,false,0,-1.00
w3r3,read,key30,54.00,404,false,0,-1.00
w3r3,read,key30,54.00,404,false,0,-1.00
w3r3,read,key30,56.00,404,false,0,-1.00
w3r3,read,key30,55.00,404,false,0,-1.00
w3r3,read,key30,54.00,404,false,0,-1.00
w3r3,read,key30,56.00,404,false,0,-1.00
w3r3,read,key30,57.00,404,false,0,-1.00
w3r3,read,key19,55.00,404,false,0,-1.00
w3r3,read,key19,55.00,404,false,0,-1.00
w3r3,read,key17,55.00,404,false,0,-1.00
w3r3,read,key17,55.00,404,false,0,-1.00
w3r3,read,key19,55.00,404,false,0,-1.00
w3r3,read,key17,55.00,404,false,0,-1.00
w3r3,read,key19,55.00,404,false,0,-1.00
w3r3,read,key19,54.00,404,false,0,-1.00
w3r3,read,key19,52.00,404,false,0,-1.00
w3r3,read,key17,54.00,404,false,0,-1.00
w3r3,read,key19,54.00,404,false,0,-1.00
w3r3,read,key19,54.00,404,false,0,-1.00
w3r3,read,key39,55.00,404,false,0,-1.00
w3r3,read,key39,57.00,404,false,0,-1.00
w3r3,read,key19,55.00,404,false,0,-1.00
w3r3,read,key39,54.00,404,false,0,-1.00
w3r3,read,key19,54.00,404,false,0,-1.00
w3r3,read,key19,53.00,404,false,0,-1.00
w3r3,read,key19,55.00,404,false,0,-1.00
w3r3,read,key39,53.00,404,false,0,-1.00
w3r3,read,key41,54.00,404,false,0,-1.00
w3r3,read,key41,55.00,404,false,0,-1.00
w3r3,read,key14,56.00,404,false,0,-1.00
w3r3,read,key14,57.00,404,false,0,-1.00
w3r3,read,key41,56.00,404,false,0,-1.00
w3r3,read,key14,58.00,404,false,0,-1.00
w3r3,read,key41,55.00,404,false,0,-1.00
w3r3,read,key41,55.00,404,false,0,-1.00
w3r3,read,key41,55.00,404,false,0,-1.00
w3r3,read,key14,59.00,404,false,0,-1.00
w3r3,read,key48,54.00,404,false,0,-1.00
w3r3,read,key48,56.00,404,false,0,-1.00
w3r3,read,key38,54.00,404,false,0,-1.00
w3r3,read,key38,54.00,404,false,0,-1.00
w3r3,read,key48,56.00,404,false,0,-1.00
w3r3,read,key38,55.00,404,false,0,-1.00
w3r3,read,key48,56.00,404,false,0,-1.00
w3r3,read,key48,54.00,404,false,0,-1.00
w3r3,read,key48,56.00,404,false,0,-1.00
w3r3,read,key38,55.00,404,false,0,-1.00
w3r3,read,key88,55.00,404,false,0,-1.00
w3r3,read,key88,55.00,404,false,0,-1.00
w3r3,read,key6,55.00,404,false,0,-1.00
w3r3,read,key6,56.00,404,false,0,-1.00
w3r3,read,key88,56.00,404,false,0,-1.00
w3r3,read,key6,57.00,404,false,0,-1.00
w3r3,read,key88,55.00,404,false,0,-1.00
w3r3,read,key88,57.00,404,false,0,-1.00
w3r3,read,key88,54.00,404,false,0,-1.00
w3r3,read,key6,54.00,404,false,0,-1.00
w3r3,read,key55,56.00,404,false,0,-1.00
w3r3,read,key55,57.00,404,false,0,-1.00
w3r3,read,key56,54.00,404,false,0,-1.00
w3r3,read,key56,54.00,404,false,0,-1.00
w3r3,read,key55,56.00,404,false,0,-1.00
w3r3,read,key56,57.00,404,false,0,-1.00
w3r3,read,key55,60.00,404,false,0,-1.00
w3r3,read,key55,60.00,404,false,0,-1.00
w3r3,read,key55,57.00,404,false,0,-1.00
w3r3,read,key56,55.00,404,false,0,-1.00
w3r3,read,key88,54.00,404,false,0,-1.00
w3r3,read,key88,54.00,404,false,0,-1.00
w3r3,read,key1,58.00,404,false,0,-1.00
w3r3,read,key1,56.00,404,false,0,-1.00
w3r3,read,key88,54.00,404,false,0,-1.00
w3r3,read,key1,56.00,404,false,0,-1.00
w3r3,read,key88,53.00,404,false,0,-1.00
w3r3,read,key88,56.00,404,false,0,-1.00
