mode,type,key,latency_ms,status,stale,version,rw_interval_ms
w1r5,write,key33,21.00,201,false,273,0.00
w1r5,read,key78,72.00,200,false,242,-1.00
w1r5,read,key78,72.00,200,false,242,-1.00
w1r5,read,key78,74.00,200,false,242,-1.00
w1r5,read,key80,52.00,200,false,70,-1.00
w1r5,read,key78,75.00,200,false,242,-1.00
w1r5,read,key78,76.00,200,false,242,-1.00
w1r5,read,key78,77.00,200,false,242,-1.00
w1r5,read,key78,77.00,200,false,242,-1.00
w1r5,read,key78,79.00,200,false,242,-1.00
w1r5,read,key78,80.00,200,false,242,-1.00
w1r5,read,key20,50.00,404,false,0,-1.00
w1r5,read,key75,54.00,200,false,270,-1.00
w1r5,read,key75,57.00,200,false,270,-1.00
w1r5,read,key75,57.00,200,false,270,-1.00
w1r5,read,key75,56.00,200,false,270,-1.00
w1r5,read,key75,58.00,200,false,270,-1.00
w1r5,read,key75,58.00,200,false,270,-1.00
w1r5,read,key75,58.00,200,false,270,-1.00
w1r5,read,key75,60.00,200,false,270,-1.00
w1r5,read,key75,61.00,200,false,270,-1.00
w1r5,read,key53,54.00,200,false,272,-1.00
w1r5,read,key66,54.00,200,false,170,-1.00
w1r5,write,key89,1.00,201,false,274,0.00
w1r5,read,key66,54.00,200,false,170,-1.00
w1r5,write,key4,1.00,201,false,275,0.00
w1r5,write,key89,2.00,201,false,276,0.00
w1r5,write,key4,0.00,201,false,277,0.00
w1r5,read,key66,56.00,200,false,170,-1.00
w1r5,read,key66,56.00,200,false,170,-1.00
w1r5,write,key89,1.00,201,false,278,0.00
w1r5,write,key4,1.00,201,false,279,0.00
w1r5,read,key66,55.00,200,false,170,-1.00
w1r5,write,key89,1.00,201,false,280,0.00
w1r5,write,key89,1.00,201,false,281,0.00
w1r5,read,key66,56.00,200,false,170,-1.00
w1r5,write,key4,1.00,201,false,282,0.00
w1r5,write,key4,1.00,201,false,283,0.00
w1r5,write,key89,1.00,201,false,284,0.00
w1r5,read,key66,60.00,200,false,170,-1.00
w1r5,write,key4,1.00,201,false,285,0.00
w1r5,read,key66,55.00,200,false,170,-1.00
w1r5,read,key66,57.00,200,false,170,-1.00
w1r5,write,key89,4.00,201,false,286,0.00
w1r5,write,key89,3.00,201,false,287,0.00
w1r5,write,key4,2.00,201,false,288,0.00
w1r5,write,key4,1.00,201,false,289,0.00
w1r5,write,key89,6.00,201,false,290,0.00
w1r5,write,key4,1.00,201,false,291,0.00
w1r5,read,key85,50.00,404,false,0,-1.00
w1r5,write,key46,1.00,201,false,292,0.00
w1r5,read,key82,50.00,404,false,0,-1.00
w1r5,write,key71,1.00,201,false,293,0.00
w1r5,read,key82,50.00,404,false,0,-1.00
w1r5,write,key71,2.00,201,false,294,0.00
w1r5,read,key82,59.00,404,false,0,-1.00
w1r5,write,key71,1.00,201,false,295,0.00
w1r5,read,key82,55.00,404,false,0,-1.00
w1r5,write,key71,1.00,201,false,296,0.00
w1r5,read,key82,61.00,404,false,0,-1.00
w1r5,write,key71,1.00,201,false,297,0.00
w1r5,read,key82,62.00,404,false,0,-1.00
w1r5,write,key71,1.00,201,false,298,0.00
w1r5,read,key82,56.00,404,false,0,-1.00
w1r5,write,key71,1.00,201,false,299,0.00
w1r5,read,key82,58.00,404,false,0,-1.00
w1r5,read,key82,55.00,404,false,0,-1.00
w1r5,write,key71,1.00,201,false,300,0.00
w1r5,write,key71,1.00,201,false,301,0.00
w1r5,read,key1,55.00,404,false,0,-1.00
w1r5,read,key74,50.00,404,false,0,-1.00
w1r5,read,key74,49.00,404,false,0,-1.00
w1r5,write,key64,1.00,201,false,302,0.00
w1r5,write,key4,1.00,201,false,303,0.00
w1r5,write,key64,1.00,201,false,304,0.00
w1r5,write,key4,1.00,201,false,306,0.00
w1r5,write,key11,1.00,201,false,305,0.00
w1r5,write,key84,1.00,201,false,308,0.00
w1r5,write,key11,1.00,201,false,307,0.00
w1r5,write,key84,1.00,201,false,309,0.00
w1r5,read,key74,55.00,404,false,0,-1.00
w1r5,read,key74,55.00,404,false,0,-1.00
w1r5,read,key74,56.00,404,false,0,-1.00
w1r5,write,key64,5.00,201,false,310,0.00
w1r5,read,key74,54.00,404,false,0,-1.00
w1r5,read,key74,54.00,404,false,0,-1.00
w1r5,write,key64,2.00,201,false,311,0.00
w1r5,write,key4,3.00,201,false,313,0.00
w1r5,write,key64,7.00,201,false,312,0.00
w1r5,write,key64,3.00,201,false,314,0.00
w1r5,read,key74,55.00,404,false,0,-1.00
w1r5,write,key4,3.00,201,false,315,0.00
w1r5,read,key74,55.00,404,false,0,-1.00
w1r5,write,key64,8.00,201,false,316,0.00
w1r5,write,key4,7.00,201,false,317,0.00
w1r5,write,key11,1.00,201,false,318,0.00
w1r5,write,key11,8.00,201,false,319,0.00
w1r5,write,key64,6.00,201,false,320,0.00
w1r5,write,key84,1.00,201,false,322,0.00
w1r5,write,key4,1.00,201,false,323,0.00
w1r5,write,key84,2.00,201,false,321,0.00
w1r5,write,key4,8.00,201,false,324,0.00
w1r5,write,key11,1.00,201,false,325,0.00
w1r5,write,key11,1.00,201,false,326,0.00
w1r5,write,key64,10.00,201,false,327,0.00
w1r5,write,key11,10.00,201,false,328,0.00
w1r5,write,key84,1.00,201,false,329,0.00
w1r5,write,key84,1.00,201,false,330,0.00
w1r5,write,key84,1.00,201,false,331,0.00
w1r5,write,key4,1.00,201,false,332,0.00
w1r5,write,key4,9.00,201,false,333,0.00
w1r5,write,key11,1.00,201,false,334,0.00
w1r5,write,key11,1.00,201,false,335,0.00
w1r5,write,key84,1.00,201,false,336,0.00
w1r5,write,key84,1.00,201,false,337,0.00
w1r5,read,key62,50.00,404,false,0,-1.00
w1r5,write,key39,5.00,201,false,338,0.00
w1r5,write,key80,1.00,201,false,339,0.00
w1r5,read,key38,52.00,404,false,0,-1.00
w1r5,read,key38,53.00,404,false,0,-1.00
w1r5,write,key37,7.00,201,false,340,0.00
w1r5,write,key2,1.00,201,false,341,0.00
w1r5,write,key37,6.00,201,false,342,0.00
w1r5,write,key2,1.00,201,false,344,0.00
w1r5,write,key23,1.00,201,false,343,0.00
w1r5,write,key4,1.00,201,false,346,0.00
w1r5,write,key23,1.00,201,false,345,0.00
w1r5,write,key4,2.00,201,false,347,0.00
w1r5,read,key38,52.00,404,false,0,-1.00
w1r5,read,key38,52.00,404,false,0,-1.00
w1r5,read,key38,55.00,404,false,0,-1.00
w1r5,read,key38,55.00,404,false,0,-1.00
w1r5,read,key38,56.00,404,false,0,-1.00
w1r5,read,key38,53.00,404,false,0,-1.00
w1r5,write,key37,10.00,201,false,348,0.00
w1r5,write,key37,4.00,201,false,349,0.00
w1r5,write,key37,12.00,201,false,350,0.00
w1r5,write,key2,2.00,201,false,352,0.00
w1r5,write,key2,1.00,201,false,351,0.00
w1r5,read,key38,61.00,404,false,0,-1.00
w1r5,write,key37,11.00,201,false,353,0.00
w1r5,write,key37,9.00,201,false,354,0.00
w1r5,write,key23,3.00,201,false,355,0.00
w1r5,write,key37,2.00,201,false,356,0.00
w1r5,write,key2,12.00,201,false,357,0.00
w1r5,read,key21,56.00,404,false,0,-1.00
w1r5,write,key4,4.00,201,false,358,0.00
w1r5,write,key2,5.00,201,false,359,0.00
w1r5,write,key23,2.00,201,false,360,0.00
w1r5,write,key23,2.00,201,false,361,0.00
w1r5,write,key2,8.00,201,false,362,0.00
w1r5,write,key37,18.00,201,false,363,0.00
w1r5,write,key4,1.00,201,false,364,0.00
w1r5,write,key4,1.00,201,false,365,0.00
w1r5,write,key2,1.00,201,false,366,0.00
w1r5,write,key23,2.00,201,false,367,0.00
w1r5,write,key23,17.00,201,false,368,0.00
w1r5,write,key4,1.00,201,false,369,0.00
w1r5,write,key4,1.00,201,false,370,0.00
w1r5,read,key52,54.00,200,false,50,-1.00
w1r5,write,key2,15.00,201,false,371,0.00
w1r5,read,key52,53.00,200,false,50,-1.00
w1r5,write,key23,10.00,201,false,372,0.00
w1r5,write,key83,1.00,201,false,373,0.00
w1r5,write,key23,2.00,201,false,374,0.00
w1r5,write,key4,1.00,201,false,375,0.00
w1r5,write,key83,2.00,201,false,376,0.00
w1r5,write,key4,1.00,201,false,377,0.00
