mode,type,key,latency_ms,status,stale,version,rw_interval_ms
w5r1,read,key79,25.00,404,false,0,-1.00
w5r1,read,key79,25.00,404,false,0,-1.00
w5r1,read,key79,27.00,404,false,0,-1.00
w5r1,read,key79,29.00,404,false,0,-1.00
w5r1,read,key79,33.00,404,false,0,-1.00
w5r1,read,key79,35.00,404,false,0,-1.00
w5r1,read,key79,35.00,404,false,0,-1.00
w5r1,read,key79,38.00,404,false,0,-1.00
w5r1,read,key97,14.00,200,false,10,-1.00
w5r1,read,key97,15.00,200,false,10,-1.00
w5r1,read,key97,3.00,200,false,10,-1.00
w5r1,read,key97,15.00,200,false,10,-1.00
w5r1,read,key97,15.00,200,false,10,-1.00
w5r1,read,key97,15.00,200,false,10,-1.00
w5r1,read,key97,15.00,200,false,10,-1.00
w5r1,read,key97,14.00,200,false,10,-1.00
w5r1,read,key56,72.00,404,false,0,-1.00
w5r1,read,key56,82.00,404,false,0,-1.00
w5r1,read,key43,62.00,404,false,0,-1.00
w5r1,read,key43,63.00,404,false,0,-1.00
w5r1,read,key43,64.00,404,false,0,-1.00
w5r1,read,key43,64.00,404,false,0,-1.00
w5r1,read,key43,64.00,404,false,0,-1.00
w5r1,read,key43,65.00,404,false,0,-1.00
w5r1,read,key43,64.00,404,false,0,-1.00
w5r1,read,key43,65.00,404,false,0,-1.00
w5r1,read,key97,56.00,200,false,10,-1.00
w5r1,read,key97,55.00,200,false,10,-1.00
w5r1,read,key97,55.00,200,false,10,-1.00
w5r1,read,key97,55.00,200,false,10,-1.00
w5r1,read,key97,56.00,200,false,10,-1.00
w5r1,read,key97,57.00,200,false,10,-1.00
w5r1,read,key97,61.00,200,false,10,-1.00
w5r1,read,key97,59.00,200,false,10,-1.00
w5r1,read,key97,60.00,200,false,10,-1.00
w5r1,read,key97,58.00,200,false,10,-1.00
w5r1,read,key21,54.00,404,false,0,-1.00
w5r1,read,key21,55.00,404,false,0,-1.00
w5r1,read,key15,51.00,404,false,0,-1.00
w5r1,read,key15,51.00,404,false,0,-1.00
w5r1,read,key15,50.00,404,false,0,-1.00
w5r1,read,key15,49.00,404,false,0,-1.00
w5r1,read,key15,50.00,404,false,0,-1.00
w5r1,read,key15,50.00,404,false,0,-1.00
w5r1,read,key15,49.00,404,false,0,-1.00
w5r1,read,key15,49.00,404,false,0,-1.00
w5r1,read,key53,51.00,404,false,0,-1.00
w5r1,read,key53,55.00,404,false,0,-1.00
w5r1,read,key97,57.00,200,false,10,-1.00
w5r1,read,key97,54.00,200,false,10,-1.00
w5r1,read,key97,57.00,200,false,10,-1.00
w5r1,read,key97,57.00,200,false,10,-1.00
w5r1,read,key97,56.00,200,false,10,-1.00
w5r1,read,key97,55.00,200,false,10,-1.00
w5r1,read,key97,56.00,200,false,10,-1.00
