mode,type,key,latency_ms,status,stale,version,rw_interval_ms
w3r3,read,key17,63.00,200,false,202,-1.00
w3r3,read,key17,64.00,200,false,202,-1.00
w3r3,read,key17,65.00,200,false,202,-1.00
w3r3,read,key17,66.00,200,false,202,-1.00
w3r3,read,key17,66.00,200,false,202,-1.00
w3r3,read,key17,67.00,200,false,202,-1.00
w3r3,read,key17,67.00,200,false,202,-1.00
w3r3,read,key17,67.00,200,false,202,-1.00
w3r3,read,key17,69.00,200,false,202,-1.00
w3r3,read,key17,69.00,200,false,202,-1.00
w3r3,write,key22,296.00,201,false,249,0.00
w3r3,write,key22,300.00,201,false,245,0.00
w3r3,write,key22,297.00,201,false,250,0.00
w3r3,write,key22,298.00,201,false,247,0.00
w3r3,write,key22,300.00,201,false,246,0.00
w3r3,write,key22,297.00,201,false,248,0.00
w3r3,write,key22,295.00,201,false,253,0.00
w3r3,write,key22,296.00,201,false,254,0.00
w3r3,write,key22,299.00,201,false,251,0.00
w3r3,write,key22,298.00,201,false,252,0.00
w3r3,read,key15,53.00,200,false,132,-1.00
w3r3,read,key15,54.00,200,false,132,-1.00
w3r3,read,key15,54.00,200,false,132,-1.00
w3r3,read,key15,55.00,200,false,132,-1.00
w3r3,read,key15,55.00,200,false,132,-1.00
w3r3,read,key15,56.00,200,false,132,-1.00
w3r3,read,key15,55.00,200,false,132,-1.00
w3r3,read,key15,55.00,200,false,132,-1.00
w3r3,read,key15,56.00,200,false,132,-1.00
w3r3,read,key15,57.00,200,false,132,-1.00
w3r3,write,key64,295.00,201,false,255,0.00
w3r3,write,key64,295.00,201,false,256,0.00
w3r3,write,key64,296.00,201,false,257,0.00
w3r3,write,key64,295.00,201,false,258,0.00
w3r3,write,key64,296.00,201,false,259,0.00
w3r3,write,key64,294.00,201,false,261,0.00
w3r3,write,key64,295.00,201,false,260,0.00
w3r3,write,key64,296.00,201,false,262,0.00
w3r3,write,key64,296.00,201,false,263,0.00
w3r3,write,key64,296.00,201,false,264,0.00
w3r3,read,key22,50.00,200,false,254,397.00
w3r3,read,key22,50.00,200,false,254,397.00
w3r3,read,key22,52.00,200,false,254,402.00
w3r3,read,key22,53.00,200,false,254,402.00
w3r3,read,key22,53.00,200,false,254,403.00
w3r3,read,key22,54.00,200,false,254,404.00
w3r3,read,key22,55.00,200,false,254,405.00
w3r3,read,key22,53.00,200,false,254,405.00
w3r3,read,key22,53.00,200,false,254,406.00
w3r3,read,key22,53.00,200,false,254,407.00
w3r3,read,key77,53.00,404,false,0,-1.00
w3r3,read,key77,53.00,404,false,0,-1.00
w3r3,read,key77,53.00,404,false,0,-1.00
w3r3,read,key77,53.00,404,false,0,-1.00
w3r3,read,key77,55.00,404,false,0,-1.00
w3r3,read,key77,54.00,404,false,0,-1.00
w3r3,read,key77,55.00,404,false,0,-1.00
w3r3,read,key77,54.00,404,false,0,-1.00
w3r3,read,key77,57.00,404,false,0,-1.00
w3r3,read,key77,55.00,404,false,0,-1.00
w3r3,write,key3,294.00,201,false,266,0.00
w3r3,write,key3,294.00,201,false,265,0.00
w3r3,write,key3,296.00,201,false,267,0.00
w3r3,write,key3,296.00,201,false,268,0.00
w3r3,write,key3,295.00,201,false,269,0.00
w3r3,write,key3,295.00,201,false,270,0.00
w3r3,write,key3,294.00,201,false,273,0.00
w3r3,write,key3,297.00,201,false,271,0.00
w3r3,write,key3,297.00,201,false,272,0.00
w3r3,write,key3,297.00,201,false,274,0.00
w3r3,read,key34,50.00,200,false,233,-1.00
w3r3,read,key34,50.00,200,false,233,-1.00
w3r3,read,key34,57.00,200,false,233,-1.00
w3r3,read,key34,57.00,200,false,233,-1.00
w3r3,read,key34,58.00,200,false,233,-1.00
w3r3,read,key34,58.00,200,false,233,-1.00
w3r3,read,key34,54.00,200,false,233,-1.00
w3r3,read,key34,55.00,200,false,233,-1.00
w3r3,read,key34,54.00,200,false,233,-1.00
w3r3,read,key34,56.00,200,false,233,-1.00
w3r3,read,key47,49.00,404,false,0,-1.00
w3r3,read,key47,49.00,404,false,0,-1.00
w3r3,read,key47,53.00,404,false,0,-1.00
w3r3,read,key47,54.00,404,false,0,-1.00
w3r3,read,key47,55.00,404,false,0,-1.00
w3r3,read,key47,54.00,404,false,0,-1.00
w3r3,read,key47,54.00,404,false,0,-1.00
w3r3,read,key47,55.00,404,false,0,-1.00
w3r3,read,key47,54.00,404,false,0,-1.00
w3r3,read,key47,55.00,404,false,0,-1.00
w3r3,write,key96,291.00,201,false,275,0.00
w3r3,write,key96,291.00,201,false,276,0.00
w3r3,write,key96,297.00,201,false,277,0.00
w3r3,write,key96,295.00,201,false,278,0.00
w3r3,write,key96,295.00,201,false,279,0.00
w3r3,write,key96,295.00,201,false,280,0.00
w3r3,write,key96,295.00,201,false,281,0.00
w3r3,write,key96,294.00,201,false,282,0.00
w3r3,write,key96,297.00,201,false,283,0.00
w3r3,write,key96,296.00,201,false,284,0.00
w3r3,write,key95,295.00,201,false,285,0.00
w3r3,write,key95,295.00,201,false,286,0.00
w3r3,write,key95,293.00,201,false,290,0.00
w3r3,write,key95,293.00,201,false,289,0.00
w3r3,write,key95,294.00,201,false,287,0.00
w3r3,write,key95,294.00,201,false,288,0.00
w3r3,write,key95,291.00,201,false,292,0.00
w3r3,write,key95,292.00,201,false,291,0.00
w3r3,write,key95,291.00,201,false,294,0.00
w3r3,write,key95,292.00,201,false,293,0.00
w3r3,write,key19,294.00,201,false,296,0.00
w3r3,write,key19,294.00,201,false,295,0.00
w3r3,write,key19,293.00,201,false,297,0.00
w3r3,write,key19,293.00,201,false,299,0.00
w3r3,write,key19,293.00,201,false,300,0.00
w3r3,write,key19,293.00,201,false,298,0.00
w3r3,write,key19,293.00,201,false,302,0.00
w3r3,write,key19,293.00,201,false,303,0.00
w3r3,write,key19,297.00,201,false,301,0.00
w3r3,write,key19,296.00,201,false,304,0.00
w3r3,read,key25,54.00,200,false,194,-1.00
w3r3,read,key25,54.00,200,false,194,-1.00
w3r3,read,key25,53.00,200,false,194,-1.00
w3r3,read,key25,55.00,200,false,194,-1.00
w3r3,read,key25,55.00,200,false,194,-1.00
w3r3,read,key25,57.00,200,false,194,-1.00
w3r3,read,key25,55.00,200,false,194,-1.00
w3r3,read,key25,55.00,200,false,194,-1.00
w3r3,read,key25,57.00,200,false,194,-1.00
w3r3,read,key25,58.00,200,false,194,-1.00
w3r3,write,key81,293.00,201,false,306,0.00
w3r3,write,key81,293.00,201,false,305,0.00
w3r3,write,key81,296.00,201,false,307,0.00
w3r3,write,key81,296.00,201,false,309,0.00
w3r3,write,key81,296.00,201,false,308,0.00
w3r3,write,key81,295.00,201,false,310,0.00
w3r3,write,key81,297.00,201,false,312,0.00
w3r3,write,key81,296.00,201,false,313,0.00
w3r3,write,key81,297.00,201,false,311,0.00
w3r3,write,key81,296.00,201,false,314,0.00
w3r3,write,key37,294.00,201,false,315,0.00
w3r3,write,key37,294.00,201,false,316,0.00
w3r3,write,key37,295.00,201,false,317,0.00
w3r3,write,key37,293.00,201,false,320,0.00
w3r3,write,key37,293.00,201,false,319,0.00
w3r3,write,key37,293.00,201,false,318,0.00
w3r3,write,key37,292.00,201,false,321,0.00
w3r3,write,key37,292.00,201,false,322,0.00
w3r3,write,key37,292.00,201,false,323,0.00
w3r3,write,key37,294.00,201,false,324,0.00
