mode,type,key,latency_ms,status,stale,version,rw_interval_ms
leaderless,write,key31,318.00,201,false,1775419689781354963,0.00
leaderless,write,key62,318.00,201,false,1775419689782106436,0.00
leaderless,write,key62,320.00,201,false,1775419689784706529,0.00
leaderless,write,key62,320.00,201,false,1775419689783106710,0.00
leaderless,write,key62,324.00,201,false,1775419689785996153,0.00
leaderless,write,key62,324.00,201,false,1775419689787444718,0.00
leaderless,write,key62,325.00,201,false,1775419689789412843,0.00
leaderless,write,key62,326.00,201,false,1775419689790227366,0.00
leaderless,write,key62,330.00,201,false,1775419689790907077,0.00
leaderless,write,key62,331.00,201,false,1775419689792848048,0.00
leaderless,write,key43,292.00,201,false,1775419690087488479,0.00
leaderless,write,key5,300.00,201,false,1775419690096460861,0.00
leaderless,write,key5,303.00,201,false,1775419690098291659,0.00
leaderless,write,key5,308.00,201,false,1775419690101699885,0.00
leaderless,write,key5,303.00,201,false,1775419690102113018,0.00
leaderless,write,key5,308.00,201,false,1775419690106692953,0.00
leaderless,write,key5,306.00,201,false,1775419690106022909,0.00
leaderless,write,key5,305.00,201,false,1775419690105433763,0.00
leaderless,write,key5,307.00,201,false,1775419690110013132,0.00
leaderless,write,key5,306.00,201,false,1775419690109362955,0.00
leaderless,write,key1,297.00,201,false,1775419690394722293,0.00
leaderless,write,key38,292.00,201,false,1775419690399861378,0.00
leaderless,write,key38,293.00,201,false,1775419690402464019,0.00
leaderless,write,key38,302.00,201,false,1775419690416956314,0.00
leaderless,write,key38,307.00,201,false,1775419690420689373,0.00
leaderless,write,key38,302.00,201,false,1775419690422436292,0.00
leaderless,write,key38,309.00,201,false,1775419690427359996,0.00
leaderless,write,key38,309.00,201,false,1775419690428991339,0.00
leaderless,write,key38,304.00,201,false,1775419690429326211,0.00
leaderless,write,key38,306.00,201,false,1775419690431177982,0.00
leaderless,write,key81,293.00,201,false,1775419690698374220,0.00
leaderless,write,key46,297.00,201,false,1775419690706425248,0.00
leaderless,write,key46,297.00,201,false,1775419690710357013,0.00
leaderless,write,key46,296.00,201,false,1775419690724350655,0.00
leaderless,write,key46,297.00,201,false,1775419690728796958,0.00
leaderless,write,key46,298.00,201,false,1775419690729701372,0.00
leaderless,write,key46,297.00,201,false,1775419690735875139,0.00
leaderless,write,key46,296.00,201,false,1775419690737422574,0.00
leaderless,write,key46,298.00,201,false,1775419690738348070,0.00
leaderless,write,key46,297.00,201,false,1775419690739598368,0.00
leaderless,write,key35,292.00,201,false,1775419691002648661,0.00
leaderless,write,key78,298.00,201,false,1775419691018416984,0.00
leaderless,write,key78,297.00,201,false,1775419691020609908,0.00
leaderless,write,key78,297.00,201,false,1775419691032206988,0.00
leaderless,write,key78,298.00,201,false,1775419691039755571,0.00
leaderless,write,key78,298.00,201,false,1775419691038194069,0.00
leaderless,write,key78,298.00,201,false,1775419691045996025,0.00
leaderless,write,key78,297.00,201,false,1775419691045447682,0.00
leaderless,write,key78,302.00,201,false,1775419691049810201,0.00
leaderless,write,key78,300.00,201,false,1775419691049554379,0.00
leaderless,write,key69,296.00,201,false,1775419691305646959,0.00
leaderless,write,key39,292.00,201,false,1775419691321299478,0.00
leaderless,write,key39,297.00,201,false,1775419691326634851,0.00
leaderless,write,key39,297.00,201,false,1775419691339599418,0.00
leaderless,write,key39,295.00,201,false,1775419691345750758,0.00
leaderless,write,key39,295.00,201,false,1775419691345878420,0.00
leaderless,write,key39,296.00,201,false,1775419691352683661,0.00
leaderless,write,key39,295.00,201,false,1775419691352947849,0.00
leaderless,write,key39,298.00,201,false,1775419691359169720,0.00
leaderless,write,key39,298.00,201,false,1775419691359084313,0.00
leaderless,write,key22,292.00,201,false,1775419691612492491,0.00
leaderless,write,key95,291.00,201,false,1775419691624268925,0.00
leaderless,write,key95,293.00,201,false,1775419691631673651,0.00
leaderless,write,key95,295.00,201,false,1775419691647222227,0.00
leaderless,write,key95,296.00,201,false,1775419691652024255,0.00
leaderless,write,key95,296.00,201,false,1775419691652827078,0.00
leaderless,write,key95,297.00,201,false,1775419691659380096,0.00
leaderless,write,key95,297.00,201,false,1775419691659638181,0.00
leaderless,write,key95,297.00,201,false,1775419691668271506,0.00
leaderless,write,key95,297.00,201,false,1775419691668482879,0.00
leaderless,write,key85,294.00,201,false,1775419691916847608,0.00
leaderless,write,key62,294.00,201,false,1775419691927399627,0.00
leaderless,write,key62,294.00,201,false,1775419691935133262,0.00
leaderless,write,key62,299.00,201,false,1775419691954328359,0.00
leaderless,write,key62,300.00,201,false,1775419691959944087,0.00
leaderless,write,key62,300.00,201,false,1775419691959781048,0.00
leaderless,write,key62,300.00,201,false,1775419691968534174,0.00
leaderless,write,key62,302.00,201,false,1775419691968534153,0.00
leaderless,read,key76,51.00,200,false,1775419689381819370,-1.00
leaderless,write,key62,302.00,201,false,1775419691976931980,0.00
leaderless,write,key62,301.00,201,false,1775419691976940878,0.00
leaderless,read,key76,60.00,200,false,1775419689381819370,-1.00
leaderless,read,key76,70.00,200,false,1775419689381819370,-1.00
leaderless,read,key76,76.00,200,false,1775419689381819370,-1.00
leaderless,read,key76,71.00,200,false,1775419689381819370,-1.00
leaderless,read,key76,85.00,200,false,1775419689381819370,-1.00
leaderless,read,key76,77.00,200,false,1775419689381819370,-1.00
leaderless,read,key76,70.00,200,false,1775419689381819370,-1.00
leaderless,read,key76,71.00,200,false,1775419689381819370,-1.00
leaderless,write,key96,296.00,201,false,1775419692222728458,0.00
leaderless,read,key52,51.00,404,false,0,-1.00
leaderless,write,key95,296.00,201,false,1775419692286781193,0.00
leaderless,write,key95,295.00,201,false,1775419692308465075,0.00
