mode,type,key,latency_ms,status,stale,version,rw_interval_ms
w5r1,read,key90,65.00,200,false,120,-1.00
w5r1,read,key90,65.00,200,false,120,-1.00
w5r1,read,key90,65.00,200,false,120,-1.00
w5r1,read,key90,66.00,200,false,120,-1.00
w5r1,read,key90,66.00,200,false,120,-1.00
w5r1,read,key90,66.00,200,false,120,-1.00
w5r1,read,key90,67.00,200,false,120,-1.00
w5r1,read,key90,67.00,200,false,120,-1.00
w5r1,read,key90,68.00,200,false,120,-1.00
w5r1,read,key90,68.00,200,false,120,-1.00
w5r1,write,key95,299.00,201,false,212,0.00
w5r1,write,key95,299.00,201,false,211,0.00
w5r1,write,key95,299.00,201,false,213,0.00
w5r1,write,key95,298.00,201,false,214,0.00
w5r1,write,key95,300.00,201,false,215,0.00
w5r1,write,key95,299.00,201,false,216,0.00
w5r1,write,key95,300.00,201,false,217,0.00
w5r1,write,key95,301.00,201,false,218,0.00
w5r1,write,key95,300.00,201,false,219,0.00
w5r1,write,key95,300.00,201,false,220,0.00
w5r1,read,key41,53.00,200,false,86,-1.00
w5r1,read,key41,52.00,200,false,86,-1.00
w5r1,read,key41,53.00,200,false,86,-1.00
w5r1,read,key41,54.00,200,false,86,-1.00
w5r1,read,key41,53.00,200,false,86,-1.00
w5r1,read,key41,54.00,200,false,86,-1.00
w5r1,read,key41,54.00,200,false,86,-1.00
w5r1,read,key41,53.00,200,false,86,-1.00
w5r1,read,key41,54.00,200,false,86,-1.00
w5r1,read,key41,55.00,200,false,86,-1.00
w5r1,write,key62,294.00,201,false,222,0.00
w5r1,write,key62,294.00,201,false,221,0.00
w5r1,write,key62,296.00,201,false,224,0.00
w5r1,write,key62,296.00,201,false,223,0.00
w5r1,write,key62,297.00,201,false,225,0.00
w5r1,write,key62,297.00,201,false,226,0.00
w5r1,write,key62,296.00,201,false,227,0.00
w5r1,write,key62,296.00,201,false,228,0.00
w5r1,write,key62,297.00,201,false,229,0.00
w5r1,write,key62,296.00,201,false,230,0.00
w5r1,read,key91,53.00,200,false,28,-1.00
w5r1,read,key91,53.00,200,false,28,-1.00
w5r1,read,key36,0.00,404,false,0,-1.00
w5r1,read,key36,0.00,404,false,0,-1.00
w5r1,read,key91,53.00,200,false,28,-1.00
w5r1,read,key91,56.00,200,false,28,-1.00
w5r1,read,key91,53.00,200,false,28,-1.00
w5r1,read,key91,54.00,200,false,28,-1.00
w5r1,read,key91,55.00,200,false,28,-1.00
w5r1,read,key36,4.00,404,false,0,-1.00
w5r1,read,key91,55.00,200,false,28,-1.00
w5r1,read,key91,53.00,200,false,28,-1.00
w5r1,read,key91,55.00,200,false,28,-1.00
w5r1,read,key36,4.00,404,false,0,-1.00
w5r1,read,key36,6.00,404,false,0,-1.00
w5r1,read,key36,5.00,404,false,0,-1.00
w5r1,read,key36,5.00,404,false,0,-1.00
w5r1,read,key36,7.00,404,false,0,-1.00
w5r1,read,key36,8.00,404,false,0,-1.00
w5r1,read,key36,10.00,404,false,0,-1.00
w5r1,read,key28,53.00,404,false,0,-1.00
w5r1,read,key28,53.00,404,false,0,-1.00
w5r1,read,key28,54.00,404,false,0,-1.00
